WEATHER STATES,CLEAR,RAINY,SEVERE STORMS,SNOW,BLIZZARD,CLOUDY,FOGGY
Month,Day,Sea State (0-9),Ceiling (feet),Visiblity (miles)
JUN,20,0,CLEAR
JUN,21,0,CLEAR
JUN,22,0,CLEAR
JUN,23,0,CLEAR
JUN,24,0,CLEAR
JUN,25,0,CLEAR
JUN,26,0,CLEAR
JUN,27,0,CLEAR
JUN,28,0,CLEAR
JUN,29,0,CLEAR
JUN,30,0,CLEAR
JUL,1,1,CLEAR
JUL,2,2,RAINY
JUL,3,2,RAINY
JUL,4,3,FOGGY
JUL,5,1,CLEAR
JUL,6,4,RAINY
JUL,7,1,CLEAR
JUL,8,0,CLEAR
JUL,9,2,RAINY
JUL,10,2,RAINY
JUL,11,2,RAINY
JUL,12,0,RAINY
JUL,13,1,CLEAR
JUL,14,1,CLEAR
JUL,15,0,CLEAR
JUL,16,1,CLEAR
JUL,17,0,CLEAR
JUL,18,0,CLEAR
JUL,19,0,CLEAR
JUL,20,0,CLEAR
JUL,21,0,CLEAR
JUL,22,0,CLEAR
JUL,23,0,CLEAR
JUL,24,0,CLEAR
JUL,25,0,CLEAR
JUL,26,0,CLEAR
JUL,27,0,CLEAR
JUL,28,0,CLEAR
JUL,29,0,CLEAR
JUL,30,0,CLEAR
JUL,31,0,CLEAR
AUG,1,0,CLEAR
AUG,2,0,CLEAR
AUG,3,0,CLEAR
AUG,4,0,CLEAR
AUG,5,0,CLEAR
AUG,6,0,CLEAR
AUG,7,0,CLEAR
AUG,8,0,CLEAR
AUG,9,0,CLEAR
AUG,10,0,CLEAR
AUG,11,0,CLEAR
AUG,12,0,CLEAR
AUG,13,0,CLEAR
AUG,14,0,CLEAR
AUG,15,0,CLEAR
AUG,16,0,CLEAR
AUG,17,0,CLEAR
AUG,18,0,CLEAR
AUG,19,0,CLEAR
AUG,20,0,CLEAR
AUG,21,0,CLEAR
AUG,22,0,CLEAR
AUG,23,0,CLEAR
AUG,24,0,CLEAR
AUG,25,0,CLEAR
AUG,26,0,CLEAR
AUG,27,0,CLEAR
AUG,28,0,CLEAR
AUG,29,0,CLEAR
AUG,30,0,CLEAR
AUG,31,0,CLEAR
SEP,1,0,CLEAR
SEP,2,0,CLEAR
SEP,3,0,CLEAR
SEP,4,0,CLEAR
SEP,5,0,CLEAR
SEP,6,0,CLEAR
SEP,7,0,CLEAR
SEP,8,0,CLEAR
SEP,9,0,CLEAR
SEP,10,0,CLEAR
SEP,11,0,CLEAR
SEP,12,0,CLEAR
SEP,13,0,CLEAR
SEP,14,0,CLEAR
SEP,15,0,CLEAR
SEP,16,0,CLEAR
SEP,17,0,CLEAR
SEP,18,0,CLEAR
SEP,19,0,CLEAR
SEP,20,0,CLEAR
SEP,21,0,CLEAR
SEP,22,0,CLEAR
SEP,23,0,CLEAR
SEP,24,0,CLEAR
SEP,25,0,CLEAR
SEP,26,0,CLEAR
SEP,27,0,CLEAR
SEP,28,0,CLEAR
SEP,29,0,CLEAR
SEP,30,0,CLEAR
OCT,1,0,CLEAR
OCT,2,0,CLEAR
OCT,3,0,CLEAR
OCT,4,0,CLEAR
OCT,5,0,CLEAR
OCT,6,0,CLEAR
OCT,7,0,CLEAR
OCT,8,0,CLEAR
OCT,9,0,CLEAR
OCT,10,0,CLEAR
OCT,11,0,CLEAR
OCT,12,0,CLEAR
OCT,13,0,CLEAR
OCT,14,0,CLEAR
OCT,15,0,CLEAR
OCT,16,0,CLEAR
OCT,17,0,CLEAR
OCT,18,0,CLEAR
OCT,19,0,CLEAR
OCT,20,0,CLEAR
OCT,21,0,CLEAR
OCT,22,0,CLEAR
OCT,23,0,CLEAR
OCT,24,0,CLEAR
OCT,25,0,CLEAR
OCT,26,0,CLEAR
OCT,27,0,CLEAR
OCT,28,0,CLEAR
OCT,29,0,CLEAR
OCT,30,0,CLEAR
OCT,31,0,CLEAR
NOV,1,0,CLEAR
NOV,2,0,CLEAR
NOV,3,0,CLEAR
NOV,4,0,CLEAR
NOV,5,0,CLEAR
NOV,6,0,CLEAR
NOV,7,0,CLEAR
NOV,8,0,CLEAR
NOV,9,0,CLEAR
NOV,10,0,CLEAR
NOV,11,0,CLEAR
NOV,12,0,CLEAR
NOV,13,0,CLEAR
NOV,14,0,CLEAR
NOV,15,0,CLEAR
NOV,16,0,CLEAR
NOV,17,0,CLEAR
NOV,18,0,CLEAR
NOV,19,0,CLEAR
NOV,20,0,CLEAR
NOV,21,0,CLEAR
NOV,22,0,CLEAR
NOV,23,0,CLEAR
NOV,24,0,CLEAR
NOV,25,0,CLEAR
NOV,26,0,CLEAR
NOV,27,0,CLEAR
NOV,28,0,CLEAR
NOV,29,0,CLEAR
NOV,30,0,CLEAR
DEC,1,0,CLEAR
DEC,2,0,CLEAR
DEC,3,0,CLEAR
DEC,4,0,CLEAR
DEC,5,0,CLEAR
DEC,6,0,CLEAR
DEC,7,0,CLEAR
DEC,8,0,CLEAR
DEC,9,0,CLEAR
DEC,10,0,CLEAR
DEC,11,0,CLEAR
DEC,12,0,CLEAR
DEC,13,0,CLEAR
DEC,14,0,CLEAR
DEC,15,0,CLEAR
DEC,16,0,CLEAR
DEC,17,0,CLEAR
DEC,18,0,CLEAR
DEC,19,0,CLEAR
DEC,20,0,CLEAR
DEC,21,0,CLEAR
DEC,22,0,CLEAR
DEC,23,0,CLEAR
DEC,24,0,CLEAR
DEC,25,0,CLEAR
DEC,26,0,CLEAR
DEC,27,0,CLEAR
DEC,28,0,CLEAR
DEC,29,0,CLEAR
DEC,30,0,CLEAR
DEC,31,0,CLEAR
